Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
0,0,A1,95,0,DMSO,1.67,4.0
1,0,A2,95,0,DMSO,1.67,4.5
2,0,A3,95,0,DMSO,1.67,4.0
3,0,A4,95,0,DMSO,1.67,4.5
4,0,A5,95,0,DMSO,1.67,4.0
5,0,A6,95,0,DMSO,1.67,4.5
6,0,A7,95,0,DMSO,1.67,4.0
7,0,A8,95,0,DMSO,1.67,4.5
8,0,A9,95,0,DMSO,1.67,4.0
9,0,A10,95,0,DMSO,1.67,4.5
10,0,A11,95,0,DMSO,1.67,4.0
11,0,A12,95,0,DMSO,1.67,4.5
12,0,A13,95,0,DMSO,1.67,4.0
13,0,A14,95,0,DMSO,1.67,4.5
14,0,A15,95,0,DMSO,1.67,4.0
15,0,A16,95,0,DMSO,1.67,4.5
16,0,A17,95,0,DMSO,1.67,4.0
17,0,A18,95,0,DMSO,1.67,4.5
18,0,A19,95,0,DMSO,1.67,4.0
19,0,A20,95,0,DMSO,1.67,4.5
20,0,A21,95,0,DMSO,1.67,4.0
21,0,A22,95,0,DMSO,1.67,4.5
22,0,A23,95,0,DMSO,1.67,4.0
23,0,A24,95,0,DMSO,1.67,4.5
24,0,A25,95,0,DMSO,1.67,1.0
25,0,A26,95,0,DMSO,1.67,1.5
26,0,A27,95,0,DMSO,1.67,1.0
27,0,A28,95,0,DMSO,1.67,1.5
28,0,A29,95,0,DMSO,1.67,1.0
29,0,A30,95,0,DMSO,1.67,1.5
30,0,A31,95,0,DMSO,1.67,1.0
31,0,A32,95,0,DMSO,1.67,1.5
32,0,A33,95,0,DMSO,1.67,1.0
33,0,A34,95,0,DMSO,1.67,1.5
34,0,A35,95,0,DMSO,1.67,1.0
35,0,A36,95,0,DMSO,1.67,1.5
36,0,A37,95,0,DMSO,1.67,1.0
37,0,A38,95,0,DMSO,1.67,1.5
38,0,A39,95,0,DMSO,1.67,1.0
39,0,A40,95,0,DMSO,1.67,1.5
40,0,A41,95,0,DMSO,1.67,1.0
41,0,A42,95,0,DMSO,1.67,1.5
42,0,A43,95,0,DMSO,1.67,1.0
43,0,A44,95,0,DMSO,1.67,1.5
44,0,A45,95,0,DMSO,1.67,1.0
45,0,A46,95,0,DMSO,1.67,1.5
46,0,A47,95,0,DMSO,1.67,1.0
47,0,A48,95,0,DMSO,1.67,1.5
0,1,B1,95,0,DMSO,1.67,5.0
1,1,B2,95,0,DMSO,1.67,5.5
2,1,B3,95,0,DMSO,1.67,5.0
3,1,B4,95,0,DMSO,1.67,5.5
4,1,B5,95,0,DMSO,1.67,5.0
5,1,B6,95,0,DMSO,1.67,5.5
6,1,B7,95,0,DMSO,1.67,5.0
7,1,B8,95,0,DMSO,1.67,5.5
8,1,B9,95,0,DMSO,1.67,5.0
9,1,B10,95,0,DMSO,1.67,5.5
10,1,B11,95,0,DMSO,1.67,5.0
11,1,B12,95,0,DMSO,1.67,5.5
12,1,B13,95,0,DMSO,1.67,5.0
13,1,B14,95,0,DMSO,1.67,5.5
14,1,B15,95,0,DMSO,1.67,5.0
15,1,B16,95,0,DMSO,1.67,5.5
16,1,B17,95,0,DMSO,1.67,5.0
17,1,B18,95,0,DMSO,1.67,5.5
18,1,B19,95,0,DMSO,1.67,5.0
19,1,B20,95,0,DMSO,1.67,5.5
20,1,B21,95,0,DMSO,1.67,5.0
21,1,B22,95,0,DMSO,1.67,5.5
22,1,B23,95,0,DMSO,1.67,5.0
23,1,B24,95,0,DMSO,1.67,5.5
24,1,B25,95,0,DMSO,1.67,2.0
25,1,B26,95,0,DMSO,1.67,3.0
26,1,B27,95,0,DMSO,1.67,2.0
27,1,B28,95,0,DMSO,1.67,3.0
28,1,B29,95,0,DMSO,1.67,2.0
